-0.230286	-0.285187
-0.216248	-0.310333
-0.201996	-0.334290
-0.187561	-0.356903
-0.172913	-0.378143
-0.158112	-0.397858
-0.143158	-0.416046
-0.128052	-0.432587
-0.112823	-0.447449
-0.097504	-0.460541
-0.082062	-0.471832
-0.066559	-0.481262
-0.050964	-0.488800
-0.035339	-0.494415
-0.019684	-0.498108
-0.003998	-0.499847
0.011688	-0.499603
0.027374	-0.497406
0.043030	-0.493286
0.058624	-0.487183
0.074188	-0.479218
0.089661	-0.469330
0.105042	-0.457611
0.120331	-0.444122
0.135498	-0.428864
0.150543	-0.411926
0.165436	-0.393372
0.180145	-0.373291
0.194702	-0.351715
0.209045	-0.328796
0.223206	-0.304565
0.237122	-0.279144
0.250824	-0.252625
0.264282	-0.225098
0.277466	-0.196716
0.290375	-0.167542
0.303009	-0.137726
0.315338	-0.107361
0.327362	-0.076569
0.339050	-0.045502
0.350433	-0.014252
0.361450	0.017090
0.372101	0.048340
0.382385	0.079407
0.392303	0.110138
0.401855	0.140472
0.410980	0.170227
0.419708	0.199310
0.428040	0.227631
0.435944	0.255066
0.443420	0.281494
0.450439	0.306793
0.457031	0.330902
0.463165	0.353729
0.468842	0.375153
0.474060	0.395111
0.478821	0.413513
0.483093	0.430298
0.486908	0.445404
0.490234	0.458740
0.493073	0.470306
0.495422	0.480011
0.497314	0.487823
0.498688	0.493713
0.499573	0.497681
0.499969	0.499725
0.499878	0.499756
0.499268	0.497864
0.498199	0.494019
0.496613	0.488220
0.494568	0.480499
0.492004	0.470917
0.488983	0.459473
0.485443	0.446228
0.481445	0.431244
0.476990	0.414551
0.472046	0.396240
0.466644	0.376373
0.460785	0.355011
0.454468	0.332306
0.447693	0.308258
0.440491	0.283020
0.432831	0.256653
0.424774	0.229279
0.416290	0.201019
0.407379	0.171967
0.398071	0.142242
0.388397	0.111969
0.378326	0.081238
0.367859	0.050201
0.357056	0.018982
0.345886	-0.012329
0.334381	-0.043610
0.322540	-0.074707
0.310394	-0.105499
0.297943	-0.135895
0.285187	-0.165741
0.272156	-0.194946
0.258850	-0.223358
0.245300	-0.250946
0.231506	-0.277496
0.217468	-0.303009
0.203217	-0.327301
0.188782	-0.350311
0.174164	-0.371948
0.159363	-0.392151
0.144409	-0.410797
0.129303	-0.427826
0.114075	-0.443176
0.098724	-0.456787
0.083282	-0.468628
0.067780	-0.478607
0.052185	-0.486725
0.036530	-0.492920
0.020874	-0.497192
0.005188	-0.499512
-0.010529	-0.499878
-0.026215	-0.498291
-0.041870	-0.494751
-0.057495	-0.489258
-0.073059	-0.481842
-0.088562	-0.472534
-0.103973	-0.461395
-0.119293	-0.448425
-0.134460	-0.433716
-0.149536	-0.417297
-0.164429	-0.399231
-0.179169	-0.379608
-0.193756	-0.358490
-0.208130	-0.335999
-0.222290	-0.312164
-0.236267	-0.287109
-0.249969	-0.260925
-0.263458	-0.233704
-0.276672	-0.205597
-0.289612	-0.176666
-0.302277	-0.147034
-0.314636	-0.116852
-0.326660	-0.086182
-0.338409	-0.055206
-0.349792	-0.023987
-0.360840	0.007294
-0.371521	0.038574
-0.381836	0.069702
-0.391785	0.100555
-0.401367	0.131012
-0.410522	0.160950
-0.419281	0.190247
-0.427643	0.218811
-0.435547	0.246521
-0.443054	0.273254
-0.450104	0.298920
-0.456726	0.323425
-0.462891	0.346649
-0.468597	0.368530
-0.473846	0.388947
-0.478607	0.407837
-0.482941	0.425140
-0.486755	0.440765
-0.490112	0.454681
-0.492981	0.466797
-0.495361	0.477112
-0.497223	0.485535
-0.498627	0.492035
-0.499542	0.496643
-0.499969	0.499268
-0.499878	0.499969
-0.499298	0.498688
-0.498230	0.495453
-0.496674	0.490295
-0.494629	0.483215
-0.492096	0.474213
-0.489075	0.463379
-0.485565	0.450714
-0.481598	0.436279
-0.477142	0.420135
-0.472198	0.402374
-0.466797	0.382996
-0.460938	0.362152
-0.454620	0.339874
-0.447876	0.316254
-0.440674	0.291412
-0.433044	0.265411
-0.424957	0.238373
-0.416473	0.210388
-0.407593	0.181610
-0.398285	0.152100
-0.388580	0.122009
-0.378510	0.091431
-0.368073	0.060486
-0.357269	0.029327
-0.346100	-0.001984
-0.334595	-0.033264
-0.322754	-0.064392
-0.310577	-0.095306
-0.298126	-0.125824
-0.285370	-0.155853
-0.272339	-0.185272
-0.259033	-0.213959
-0.245453	-0.241821
-0.231659	-0.268738
-0.217621	-0.294586
-0.203369	-0.319275
-0.188904	-0.342743
-0.174286	-0.364838
-0.159454	-0.385529
-0.144501	-0.404694
-0.129395	-0.422272
-0.114136	-0.438171
-0.098785	-0.452393
-0.083344	-0.464813
-0.067810	-0.475433
-0.052216	-0.484192
-0.036560	-0.491028
-0.020874	-0.495972
-0.005157	-0.498962
0.010529	-0.499969
0.026245	-0.499054
0.041931	-0.496155
0.057556	-0.491333
0.073151	-0.484589
0.088654	-0.475922
0.104065	-0.465424
0.119385	-0.453064
0.134583	-0.438965
0.149628	-0.423126
0.164551	-0.405640
0.179321	-0.386536
0.193909	-0.365936
0.208282	-0.343933
0.222473	-0.320526
0.236420	-0.295898
0.250153	-0.270111
0.263641	-0.243256
0.276855	-0.215454
0.289795	-0.186798
0.302460	-0.157440
0.314819	-0.127441
0.326874	-0.096924
0.338593	-0.066071
0.350006	-0.034912
0.361053	-0.003662
0.371735	0.027618
0.382080	0.058807
0.392029	0.089752
0.401581	0.120361
0.410736	0.150482
0.419495	0.179993
0.427826	0.208832
0.435760	0.236847
0.443237	0.263916
0.450287	0.289978
0.456909	0.314880
0.463074	0.338562
0.468750	0.360931
0.473999	0.381866
0.478760	0.401306
0.483063	0.419159
0.486877	0.435394
0.490204	0.449921
0.493073	0.462677
0.495422	0.473633
0.497284	0.482727
0.498688	0.489929
0.499573	0.495209
0.499969	0.498566
0.499878	0.499939
0.499268	0.499359
0.498199	0.496857
0.496613	0.492371
0.494537	0.485992
0.491974	0.477692
0.488922	0.467499
0.485413	0.455505
0.481384	0.441711
0.476929	0.426208
0.471954	0.409027
0.466553	0.390228
0.460663	0.369904
0.454315	0.348145
0.447540	0.325012
0.440308	0.300629
0.432648	0.275024
0.424530	0.248383
0.416016	0.220764
0.407104	0.192261
0.397766	0.163025
0.388062	0.133118
0.377960	0.102722
0.367462	0.071930
0.356628	0.040833
0.345428	0.009583
0.333893	-0.021698
0.322052	-0.052917
0.309845	-0.083893
0.297363	-0.114563
0.284576	-0.144775
0.271515	-0.174438
0.258179	-0.203400
0.244598	-0.231567
0.230743	-0.258820
0.216705	-0.285065
0.202423	-0.310211
0.187927	-0.334137
0.173279	-0.356750
0.158447	-0.377960
0.143463	-0.397675
0.128326	-0.415863
0.113068	-0.432404
0.097687	-0.447266
0.082245	-0.460358
0.066681	-0.471649
0.051056	-0.481110
0.035400	-0.488678
0.019714	-0.494324
0.003967	-0.498047
-0.011749	-0.499817
-0.027466	-0.499634
-0.043152	-0.497498
-0.058777	-0.493408
-0.074371	-0.487366
-0.089874	-0.479462
-0.105316	-0.469635
-0.120636	-0.458008
-0.135834	-0.444550
-0.150879	-0.429382
-0.165802	-0.412506
-0.180542	-0.394043
-0.195129	-0.374023
-0.209503	-0.352539
-0.223694	-0.329681
-0.237640	-0.305511
-0.251343	-0.280151
-0.264832	-0.253723
-0.278046	-0.226288
-0.290955	-0.197968
-0.303619	-0.168854
-0.315948	-0.139099
-0.327972	-0.108795
-0.339691	-0.078064
-0.351074	-0.047028
-0.362091	-0.015808
-0.372742	0.015472
-0.383057	0.046692
-0.392975	0.077759
-0.402496	0.108490
-0.411621	0.138794
-0.420349	0.168549
-0.428650	0.197662
-0.436523	0.225983
-0.444000	0.253448
-0.450989	0.279907
-0.457581	0.305267
-0.463684	0.329407
-0.469330	0.352295
-0.474518	0.373779
-0.479248	0.393829
-0.483490	0.412323
-0.487244	0.429199
-0.490540	0.444397
-0.493347	0.457855
-0.495667	0.469513
-0.497467	0.479340
-0.498810	0.487305
-0.499634	0.493347
-0.499969	0.497467
-0.499817	0.499634
-0.499176	0.499847
-0.498016	0.498077
-0.496399	0.494385
-0.494263	0.488770
-0.491638	0.481232
-0.488556	0.471802
-0.484955	0.460541
-0.480896	0.447449
-0.476349	0.432617
-0.471313	0.416107
-0.465851	0.397949
-0.459900	0.378265
-0.453491	0.357086
-0.446655	0.334503
-0.439362	0.310608
-0.431641	0.285492
-0.423492	0.259277
-0.414917	0.232025
-0.405914	0.203888
-0.396545	0.174957
-0.386780	0.145325
-0.376617	0.115112
-0.366058	0.084473
-0.355164	0.053497
-0.343933	0.022308
-0.332336	-0.008972
-0.320404	-0.040192
-0.308197	-0.071289
-0.295654	-0.102081
-0.282806	-0.132477
-0.269684	-0.162384
-0.256317	-0.191620
-0.242676	-0.220123
-0.228790	-0.247742
-0.214691	-0.274414
-0.200378	-0.300018
-0.185883	-0.324432
-0.171173	-0.347595
-0.156311	-0.369385
-0.141296	-0.389709
-0.126129	-0.408539
-0.110840	-0.425751
-0.095428	-0.441315
-0.079956	-0.455139
-0.064362	-0.467194
-0.048737	-0.477417
-0.033051	-0.485779
-0.017334	-0.492218
-0.001617	-0.496735
0.014130	-0.499329
0.029846	-0.499939
0.045532	-0.498627
0.061188	-0.495361
0.076782	-0.490143
0.092285	-0.483002
0.107697	-0.473969
0.123016	-0.463104
0.138214	-0.450409
0.153259	-0.435944
0.168152	-0.419800
0.182892	-0.402008
0.197449	-0.382629
0.211823	-0.361755
0.225952	-0.339478
0.239899	-0.315857
0.253571	-0.291016
0.267029	-0.265045
0.280182	-0.238007
0.293091	-0.210052
0.305695	-0.181274
0.317993	-0.151794
0.329987	-0.121735
0.341644	-0.091156
0.352966	-0.060272
0.363922	-0.029114
0.374542	0.002136
0.384766	0.033386
0.394623	0.064514
0.404114	0.095367
0.413177	0.125885
0.421844	0.155884
0.430084	0.185272
0.437897	0.213928
0.445251	0.241760
0.452209	0.268646
0.458679	0.294495
0.464722	0.319153
0.470306	0.342590
0.475403	0.364685
0.480042	0.385376
0.484222	0.404510
0.487885	0.422089
0.491089	0.438019
0.493805	0.452240
0.496033	0.464691
0.497772	0.475311
0.498993	0.484070
0.499725	0.490936
0.499969	0.495911
0.499725	0.498932
0.498993	0.499969
0.497742	0.499084
0.496033	0.496246
0.493805	0.491455
0.491089	0.484772
0.487885	0.476166
0.484192	0.465698
0.480042	0.453400
0.475403	0.439362
0.470276	0.423584
0.464691	0.406128
0.458679	0.387115
0.452179	0.366577
0.445221	0.344604
0.437836	0.321289
0.430023	0.296722
0.421783	0.270996
0.413116	0.244202
0.404053	0.216461
0.394562	0.187866
0.384705	0.158539
0.374481	0.128601
0.363861	0.098145
0.352875	0.067291
0.341553	0.036224
0.329865	0.004974
0.317871	-0.026276
0.305573	-0.057434
0.292969	-0.088379
0.280060	-0.118958
0.266876	-0.149078
0.253418	-0.178619
0.239716	-0.207458
0.225800	-0.235474
0.211639	-0.262573
0.197266	-0.288666
0.182709	-0.313599
0.167938	-0.337341
0.153046	-0.359741
0.137970	-0.380737
0.122772	-0.400238
0.107452	-0.418182
0.092010	-0.434509
0.076477	-0.449097
0.060883	-0.461975
0.045227	-0.473022
0.029541	-0.482208
0.013794	-0.489532
-0.001953	-0.494934
-0.017700	-0.498383
-0.033417	-0.499908
-0.049103	-0.499481
-0.064758	-0.497070
-0.080353	-0.492737
-0.095856	-0.486481
-0.111267	-0.478333
-0.126556	-0.468292
-0.141724	-0.456451
-0.156769	-0.442780
-0.171631	-0.427399
-0.186340	-0.410370
-0.200867	-0.391724
-0.215179	-0.371521
-0.229279	-0.349884
-0.243164	-0.326904
-0.256805	-0.302612
-0.270203	-0.277161
-0.283325	-0.250610
-0.296143	-0.223083
-0.308685	-0.194672
-0.320923	-0.165527
-0.332855	-0.135712
-0.344421	-0.105377
-0.355682	-0.074615
-0.366577	-0.043579
-0.377106	-0.012390
-0.387238	0.018890
-0.397034	0.050049
-0.406403	0.081055
-0.415375	0.111725
-0.423920	0.141968
-0.432068	0.171631
-0.439789	0.200653
-0.447052	0.228882
-0.453888	0.256195
-0.460266	0.282532
-0.466187	0.307739
-0.471649	0.331757
-0.476654	0.354492
-0.481171	0.375824
-0.485199	0.395691
-0.488770	0.414032
-0.491852	0.430725
-0.494415	0.445740
-0.496521	0.459045
-0.498138	0.470520
-0.499237	0.480164
-0.499847	0.487946
-0.499969	0.493805
-0.499573	0.497742
-0.498718	0.499725
-0.497345	0.499756
-0.495483	0.497833
-0.493134	0.493988
-0.490265	0.488190
-0.486938	0.480469
-0.483124	0.470917
-0.478821	0.459473
-0.474060	0.446259
-0.468811	0.431305
-0.463104	0.414673
-0.456940	0.396393
-0.450317	0.376587
-0.443237	0.355316
-0.435730	0.332642
-0.427795	0.308655
-0.419434	0.283478
-0.410645	0.257202
-0.401459	0.229919
-0.391846	0.201721
-0.381866	0.172760
-0.371521	0.143097
-0.360779	0.112885
-0.349701	0.082245
-0.338287	0.051270
-0.326508	0.020081
-0.314423	-0.011169
-0.302002	-0.042389
-0.289307	-0.073425
-0.276306	-0.104156
-0.263031	-0.134521
-0.249512	-0.164337
-0.235718	-0.193512
-0.221710	-0.221954
-0.207489	-0.249512
-0.193054	-0.276093
-0.178406	-0.301575
-0.163605	-0.325897
-0.148621	-0.348969
-0.133514	-0.370636
-0.118256	-0.390900
-0.102905	-0.409607
-0.087433	-0.426727
-0.071869	-0.442169
-0.056244	-0.455872
-0.040558	-0.467804
-0.024811	-0.477936
-0.009064	-0.486176
0.006683	-0.492523
0.022430	-0.496918
0.038177	-0.499420
0.053864	-0.499939
0.069519	-0.498505
0.085083	-0.495148
0.100555	-0.489838
0.115967	-0.482605
0.131226	-0.473511
0.146362	-0.462555
0.161377	-0.449768
0.176208	-0.435272
0.190857	-0.419037
0.205322	-0.401184
0.219604	-0.381775
0.233643	-0.360840
0.247467	-0.338531
0.261047	-0.314880
0.274353	-0.290009
0.287384	-0.264008
0.300140	-0.236938
0.312592	-0.208984
0.324738	-0.180206
0.336578	-0.150726
0.348053	-0.120636
0.359192	-0.090118
0.369995	-0.059204
0.380402	-0.028076
0.390442	0.003143
0.400085	0.034393
0.409332	0.065460
0.418182	0.096313
0.426636	0.126770
0.434631	0.156738
0.442200	0.186066
0.449341	0.214691
0.456024	0.242493
0.462280	0.269318
0.468048	0.295105
0.473358	0.319733
0.478180	0.343140
0.482574	0.365173
0.486450	0.385803
0.489838	0.404907
0.492767	0.422424
0.495178	0.438324
0.497131	0.452484
0.498566	0.464874
0.499512	0.475464
0.499939	0.484192
0.499908	0.491028
0.499359	0.495972
0.498291	0.498962
0.496765	0.499969
0.494720	0.499054
0.492188	0.496216
0.489197	0.491394
0.485687	0.484680
0.481689	0.476074
0.477234	0.465576
0.472290	0.453308
0.466888	0.439240
0.460999	0.423462
0.454681	0.406036
0.447906	0.387024
0.440674	0.366486
0.433014	0.344543
0.424896	0.321228
0.416382	0.296692
0.407440	0.270966
0.398102	0.244202
0.388367	0.216461
0.378235	0.187897
0.367737	0.158600
0.356873	0.128662
0.345673	0.098236
0.334106	0.067444
0.322205	0.036377
0.309998	0.005157
0.297455	-0.026093
0.284637	-0.057220
0.271545	-0.088135
0.258148	-0.118683
0.244537	-0.148804
0.230652	-0.178314
0.216553	-0.207123
0.202209	-0.235138
0.187714	-0.262238
0.173004	-0.288330
0.158112	-0.313263
0.143066	-0.336975
0.127899	-0.359406
0.112579	-0.380402
0.097168	-0.399933
0.081635	-0.417877
0.066040	-0.434204
0.050385	-0.448853
0.034668	-0.461731
0.018921	-0.472809
0.003143	-0.482025
-0.012604	-0.489380
-0.028381	-0.494812
-0.044098	-0.498322
-0.059784	-0.499908
-0.075409	-0.499512
-0.090973	-0.497162
-0.106445	-0.492889
-0.121796	-0.486694
-0.137024	-0.478577
-0.152130	-0.468628
-0.167084	-0.456818
-0.181854	-0.443237
-0.196442	-0.427917
-0.210876	-0.410950
-0.225067	-0.392365
-0.239044	-0.372253
-0.252777	-0.350677
-0.266235	-0.327728
-0.279449	-0.303497
-0.292389	-0.278107
-0.305054	-0.251617
-0.317383	-0.224152
-0.329437	-0.195801
-0.341125	-0.166687
-0.352478	-0.136932
-0.363495	-0.106659
-0.374146	-0.075928
-0.384430	-0.044922
-0.394318	-0.013763
-0.403809	0.017487
-0.412933	0.048645
-0.421600	0.079620
-0.429871	0.110291
-0.437714	0.140533
-0.445129	0.170227
-0.452087	0.199249
-0.458588	0.227478
-0.464661	0.254822
-0.470245	0.281189
-0.475372	0.306458
-0.480011	0.330536
-0.484192	0.353302
-0.487885	0.374695
-0.491089	0.394653
-0.493805	0.413055
-0.496033	0.429840
-0.497772	0.444946
-0.498993	0.458313
-0.499756	0.469879
-0.499969	0.479645
-0.499725	0.487518
-0.498962	0.493500
-0.497711	0.497559
-0.495972	0.499664
-0.493744	0.499817
-0.490997	0.498016
-0.487793	0.494293
-0.484070	0.488617
-0.479889	0.481049
-0.475220	0.471619
-0.470062	0.460327
-0.464478	0.447235
-0.458405	0.432404
-0.451874	0.415894
-0.444885	0.397766
-0.437469	0.378082
-0.429596	0.356903
-0.421326	0.334351
-0.412628	0.310486
-0.403503	0.285431
-0.393982	0.259216
-0.384064	0.232025
-0.373779	0.203918
-0.363098	0.175018
-0.352081	0.145447
-0.340698	0.115295
-0.328979	0.084717
-0.316956	0.053772
-0.304565	0.022644
-0.291901	-0.008575
-0.278961	-0.039764
-0.265717	-0.070801
-0.252228	-0.101562
-0.238464	-0.131927
-0.224487	-0.161774
-0.210266	-0.191010
-0.195862	-0.219482
-0.181244	-0.247101
-0.166443	-0.273743
-0.151489	-0.299347
-0.136353	-0.323761
-0.121124	-0.346893
-0.105743	-0.368713
-0.090271	-0.389069
-0.074707	-0.407898
-0.059052	-0.425171
-0.043365	-0.440765
-0.027618	-0.454620
-0.011841	-0.466736
0.003937	-0.477020
0.019714	-0.485443
0.035492	-0.491974
0.051208	-0.496582
0.066895	-0.499237
0.082489	-0.499969
0.098022	-0.498749
0.113434	-0.495575
0.128754	-0.490479
0.143951	-0.483459
0.158997	-0.474548
0.173859	-0.463806
0.188568	-0.451233
0.203094	-0.436920
0.217438	-0.420868
0.231537	-0.403229
0.245392	-0.383972
0.259033	-0.363220
0.272400	-0.341095
0.285492	-0.317596
0.298309	-0.292877
0.310852	-0.266998
0.323059	-0.240112
0.334930	-0.212250
0.346497	-0.183594
0.357697	-0.154205
0.368530	-0.124207
0.379028	-0.093750
0.389130	-0.062897
0.398865	-0.031830
0.408173	-0.000610
0.417084	0.030579
0.425568	0.061676
0.433655	0.092529
0.441284	0.123016
0.448486	0.153015
0.455261	0.182434
0.461548	0.211151
0.467377	0.239014
0.472748	0.265961
0.477661	0.291870
0.482086	0.316620
0.486023	0.340179
0.489502	0.362366
0.492462	0.383179
0.494965	0.402466
0.496948	0.420197
0.498444	0.436279
0.499420	0.450684
0.499908	0.463318
0.499908	0.474152
0.499420	0.483124
0.498413	0.490204
0.496918	0.495392
0.494934	0.498657
0.492462	0.499969
0.489471	0.499329
0.486023	0.496735
0.482056	0.492188
0.477631	0.485748
0.472717	0.477417
0.467346	0.467224
0.461517	0.455200
0.455200	0.441406
0.448456	0.425873
0.441254	0.408691
0.433594	0.389923
0.425507	0.369629
0.417023	0.347900
0.408081	0.324829
0.398773	0.300476
0.389038	0.274933
0.378937	0.248352
0.368439	0.220795
0.357574	0.192352
0.346375	0.163177
0.334808	0.133362
0.322906	0.103027
0.310699	0.072296
0.298157	0.041290
0.285339	0.010101
0.272247	-0.021118
0.258850	-0.052246
0.245209	-0.083160
0.231323	-0.113770
0.217224	-0.143921
0.202881	-0.173523
0.188354	-0.202454
0.173615	-0.230591
0.158722	-0.257812
0.143677	-0.284058
0.128479	-0.309174
0.113159	-0.333099
0.097717	-0.355713
0.082184	-0.376953
0.066559	-0.396698
0.050873	-0.414917
0.035126	-0.431519
0.019348	-0.446442
0.003571	-0.459625
-0.012238	-0.471008
-0.028015	-0.480560
-0.043762	-0.488220
-0.059479	-0.494019
-0.075134	-0.497864
-0.090698	-0.499756
-0.106201	-0.499725
-0.121582	-0.497742
-0.136841	-0.493805
-0.151947	-0.487946
-0.166931	-0.480194
-0.181732	-0.470581
-0.196350	-0.459106
-0.210785	-0.445862
-0.225006	-0.430878
-0.238983	-0.414215
-0.252747	-0.395935
-0.266266	-0.376129
-0.279480	-0.354828
-0.292450	-0.332153
-0.305115	-0.308197
-0.317474	-0.283020
-0.329529	-0.256744
-0.341248	-0.229492
-0.352600	-0.201324
-0.363647	-0.172363
-0.374298	-0.142761
-0.384583	-0.112579
-0.394470	-0.081970
-0.403992	-0.051025
-0.413086	-0.019897
-0.421783	0.011322
-0.430054	0.042480
-0.437897	0.073486
-0.445312	0.104187
-0.452271	0.134491
-0.458771	0.164276
-0.464844	0.193420
-0.470428	0.221802
-0.475525	0.249329
-0.480194	0.275879
-0.484344	0.301361
-0.488007	0.325684
-0.491211	0.348694
-0.493927	0.370392
-0.496124	0.390625
-0.497833	0.409332
-0.499054	0.426453
-0.499756	0.441895
-0.499969	0.455627
-0.499695	0.467590
-0.498932	0.477722
-0.497650	0.485992
-0.495880	0.492371
-0.493591	0.496826
-0.490845	0.499359
-0.487579	0.499939
-0.483826	0.498566
-0.479614	0.495270
-0.474915	0.490021
-0.469727	0.482880
-0.464081	0.473846
-0.457977	0.462982
-0.451385	0.450287
-0.444366	0.435852
-0.436920	0.419739
-0.429016	0.401978
-0.420685	0.382629
-0.411926	0.361816
-0.402771	0.339569
-0.393188	0.316040
-0.383240	0.291229
-0.372894	0.265320
-0.362183	0.238373
-0.351105	0.210480
-0.339691	0.181793
-0.327942	0.152374
-0.315826	0.122375
-0.303436	0.091888
-0.290710	0.061066
-0.277710	0.029968
-0.264435	-0.001221
-0.250885	-0.032410
-0.237091	-0.063477
-0.223053	-0.094269
-0.208801	-0.124725
-0.194336	-0.154694
-0.179688	-0.184052
-0.164856	-0.212677
-0.149841	-0.240509
-0.134705	-0.267365
-0.119415	-0.293213
-0.104004	-0.317902
-0.088501	-0.341339
-0.072876	-0.363464
-0.057220	-0.384186
-0.041473	-0.403381
-0.025726	-0.421021
-0.009918	-0.437042
0.005890	-0.451324
0.021698	-0.463867
0.037476	-0.474609
0.053223	-0.483490
0.068909	-0.490509
0.084534	-0.495575
0.100067	-0.498749
0.115509	-0.499969
0.130829	-0.499237
0.145996	-0.496582
0.161041	-0.491974
0.175934	-0.485443
0.190643	-0.477020
0.205170	-0.466766
0.219482	-0.454681
0.233582	-0.440826
0.247437	-0.425232
0.261047	-0.408020
0.274384	-0.389191
0.287476	-0.368866
0.300262	-0.347076
0.312744	-0.323975
0.324921	-0.299591
0.336761	-0.274017
0.348297	-0.247406
0.359467	-0.219818
0.370270	-0.191376
0.380707	-0.162201
0.390778	-0.132385
0.400421	-0.102051
0.409698	-0.071350
0.418549	-0.040344
0.427002	-0.009186
0.434998	0.022034
0.442566	0.053131
0.449707	0.084045
0.456390	0.114624
0.462616	0.144745
0.468384	0.174316
0.473694	0.203186
0.478516	0.231293
0.482849	0.258484
0.486725	0.284668
0.490082	0.309753
0.492981	0.333618
0.495361	0.356201
0.497253	0.377380
0.498657	0.397125
0.499573	0.415283
0.499969	0.431854
0.499847	0.446716
0.499268	0.459839
0.498169	0.471191
0.496552	0.480713
0.494476	0.488342
0.491882	0.494080
0.488800	0.497894
0.485229	0.499786
0.481171	0.499695
0.476624	0.497681
0.471619	0.493744
0.466125	0.487854
0.460175	0.480103
0.453766	0.470459
0.446899	0.458984
0.439606	0.445709
0.431854	0.430725
0.423645	0.414032
0.415039	0.395752
0.406006	0.375946
0.396576	0.354645
0.386749	0.331970
0.376556	0.308014
0.365967	0.282867
0.354980	0.256592
0.343689	0.229340
0.332031	0.201172
0.320038	0.172241
0.307709	0.142639
0.295105	0.112488
0.282196	0.081879
0.268982	0.050964
0.255524	0.019867
0.241791	-0.011322
0.227844	-0.042480
0.213654	-0.073456
0.199249	-0.104156
0.184631	-0.134460
0.169861	-0.164215
0.154877	-0.193359
0.139771	-0.221710
0.124512	-0.249237
0.109131	-0.275787
0.093658	-0.301239
0.078064	-0.325531
0.062408	-0.348572
0.046692	-0.370239
0.030914	-0.390472
0.015106	-0.409180
-0.000702	-0.426300
-0.016541	-0.441772
-0.032318	-0.455505
-0.048096	-0.467468
-0.063812	-0.477631
-0.079468	-0.485901
-0.095062	-0.492310
-0.110535	-0.496796
-0.125916	-0.499359
-0.141144	-0.499939
-0.156250	-0.498596
-0.171204	-0.495331
-0.185974	-0.490112
-0.200562	-0.483002
-0.214966	-0.474030
-0.229126	-0.463165
-0.243073	-0.450531
-0.256775	-0.436127
-0.270233	-0.420044
-0.283386	-0.402313
-0.296295	-0.383026
-0.308868	-0.362244
-0.321167	-0.340057
-0.333130	-0.316559
-0.344757	-0.291809
-0.356049	-0.265930
